target,session_id,phase,phase_hours,norm_flux,bjd_tdb
Qatar-1,Qatar-1__2026-08-21,0.008246980265084858,0.2810618772802299,1.0010467022448362,2461273.7808147115
Qatar-1,Qatar-1__2026-08-21,0.009655428184487391,0.3290626004000199,0.9916861014887652,2461273.7828147416
Qatar-1,Qatar-1__2026-08-21,0.011768100063818565,0.4010636850874538,0.9915710672634258,2461273.785814787
Qatar-1,Qatar-1__2026-08-21,0.013176547983221099,0.4490644082072437,0.9840449383735976,2461273.787814817
Qatar-1,Qatar-1__2026-08-21,0.01458499590307838,0.49706513134253166,0.9984199906138272,2461273.789814847
Qatar-1,Qatar-1__2026-08-21,0.015993443822480913,0.5450658544623217,0.9947398228713324,2461273.791814877
Qatar-1,Qatar-1__2026-08-21,0.017401891741883446,0.5930665775821116,0.9987783494583392,2461273.7938149073
Qatar-1,Qatar-1__2026-08-21,0.01881033933341314,0.6410672895278047,1.002961076722112,2461273.795814937
Qatar-1,Qatar-1__2026-08-21,0.02021878725327042,0.6890680126630926,1.0016684523798314,2461273.797814967
Qatar-1,Qatar-1__2026-08-21,0.021627235172672954,0.7370687357828826,1.0105183768006958,2461273.7998149972
Qatar-1,Qatar-1__2026-08-21,0.023035683092075487,0.7850694589026725,0.9943018973683362,2461273.8018150274
Qatar-1,Qatar-1__2026-08-21,0.02444413068360518,0.8330701708483657,1.0005146655449715,2461273.803815057
Qatar-1,Qatar-1__2026-08-21,0.025852578603007714,0.8810708939681555,1.0020608753649682,2461273.805815087
Qatar-1,Qatar-1__2026-08-21,0.027261026522864995,0.9290716171034435,0.9912318596091865,2461273.8078151173
Qatar-1,Qatar-1__2026-08-21,0.02937369807386858,1.0010726906012826,0.9977301417420461,2461273.810815162
Qatar-1,Qatar-1__2026-08-21,0.030782145993725862,1.0490734137365707,0.9869834464544227,2461273.812815192
Qatar-1,Qatar-1__2026-08-21,0.032190593585255556,1.0970741256822638,1.0000771205998915,2461273.814815222
Qatar-1,Qatar-1__2026-08-21,0.03359904150465809,1.1450748488020537,0.9902566227499139,2461273.816815252
Qatar-1,Qatar-1__2026-08-21,0.03500748909618778,1.1930755607477468,0.9919381314457165,2461273.8188152816
Qatar-1,Qatar-1__2026-08-21,0.036415937015590316,1.2410762838675367,0.991257369970404,2461273.8208153117
Qatar-1,Qatar-1__2026-08-21,0.03782438460712001,1.2890769958132298,0.9908685975228787,2461273.8228153414
Qatar-1,Qatar-1__2026-08-21,0.03923283252697729,1.337077718948518,0.9911699923848988,2461273.8248153715
Qatar-1,Qatar-1__2026-08-21,0.040641280118506984,1.385078430894211,0.9939743317484163,2461273.826815401
Qatar-1,Qatar-1__2026-08-21,0.04204972771003668,1.4330791428399041,0.9960916627270252,2461273.828815431
Qatar-1,Qatar-1__2026-08-21,0.04345817562943921,1.481079865959694,0.9956941360935904,2461273.830815461
Qatar-1,Qatar-1__2026-08-21,0.044866623220968904,1.529080577905387,0.9940246041686797,2461273.8328154907
Qatar-1,Qatar-1__2026-08-21,0.04697929477242724,1.601081651418724,0.9920276489019962,2461273.8358155354
Qatar-1,Qatar-1__2026-08-21,0.04838774236395693,1.6490823633644172,1.0016963301264956,2461273.837815565
Qatar-1,Qatar-1__2026-08-21,0.049796189955486625,1.6970830753101103,1.0039762044855194,2461273.8398155947
Qatar-1,Qatar-1__2026-08-21,0.05120463754701632,1.7450837872558034,1.005028400012912,2461273.8418156244
Qatar-1,Qatar-1__2026-08-21,0.0526130854668736,1.7930845103910915,1.0024616031548361,2461273.8438156545
Qatar-1,Qatar-1__2026-08-21,0.05402153305840329,1.8410852223367846,1.0,2461273.845815684
TRES-3,TRES-3__2026-08-10,-0.0218053935241187,-0.6835654944640737,1.9110848237795817,2461262.7966366843
TRES-3,TRES-3__2026-08-10,-0.020274275305382616,-0.6355672970861805,1.020565816130692,2461262.798636609
TRES-3,TRES-3__2026-08-10,-0.018743157443168457,-0.5875691108847004,1.0792882460727304,2461262.8006365336
TRES-3,TRES-3__2026-08-10,-0.017212039224432374,-0.5395709135068073,0.9804153731053276,2461262.8026364585
TRES-3,TRES-3__2026-08-10,-0.01568092100569629,-0.4915727161289142,0.9254037318594123,2461262.8046363834
TRES-3,TRES-3__2026-08-10,-0.014149802786960208,-0.44357451875102105,1.1086195190225907,2461262.8066363083
TRES-3,TRES-3__2026-08-10,-0.012618684924746049,-0.39557633254954094,0.930440246073451,2461262.8086362327
TRES-3,TRES-3__2026-08-10,-0.010322007597096672,-0.32357903649695685,0.9579741660599709,2461262.81163612
TRES-3,TRES-3__2026-08-10,-0.008790889734882512,-0.27558085029547674,0.9976757300511544,2461262.8136360445
TRES-3,TRES-3__2026-08-10,-0.007259771516146429,-0.22758265291758364,1.0194597679069775,2461262.8156359694
TRES-3,TRES-3__2026-08-10,-0.00572865365393227,-0.17958446671610354,0.9359761602663418,2461262.817635894
TRES-3,TRES-3__2026-08-10,-0.004197535435196187,-0.13158626933821038,1.0397363387381644,2461262.8196358187
TRES-3,TRES-3__2026-08-10,-0.002666417572982027,-0.08358808313673032,1.0008218163104572,2461262.821635743
TRES-3,TRES-3__2026-08-10,-0.0011352997107678675,-0.03558989693525022,1.0121029018220482,2461262.8236356676
TRES-3,TRES-3__2026-08-10,0.00039581850796821527,0.012408300442642912,1.0243672567751707,2461262.8256355925
TRES-3,TRES-3__2026-08-10,0.001926936370182375,0.060406486644123,1.0269103695655732,2461262.827635517
TRES-3,TRES-3__2026-08-10,0.0034580542323965346,0.1084046728456031,1.0162400663070361,2461262.8296354413
TRES-3,TRES-3__2026-08-10,0.004989172451132617,0.15640287022349622,0.9987051971506282,2461262.831635366
TRES-3,TRES-3__2026-08-10,0.006520290313346777,0.2044010564249763,0.9786445769293807,2461262.8336352906
TRES-3,TRES-3__2026-08-10,0.008816966927952308,0.2763983301247343,1.018718374473812,2461262.836635177
TRES-3,TRES-3__2026-08-10,0.01034808514668839,0.32439652750262743,1.0068677148036642,2461262.838635102
TRES-3,TRES-3__2026-08-10,0.01187920300890255,0.3723947137041075,1.0065198661046675,2461262.8406350263
TRES-3,TRES-3__2026-08-10,0.01341032087111671,0.4203928999055876,0.963482601149132,2461262.8426349508
TRES-3,TRES-3__2026-08-10,0.01494143873333087,0.4683910861070677,0.9655078999579529,2461262.844634875
TRES-3,TRES-3__2026-08-10,0.01647255659554503,0.5163892723085477,1.027118791725292,2461262.8466347996
TRES-3,TRES-3__2026-08-10,0.01800367445775919,0.5643874585100279,1.0054309515235043,2461262.848634724
TRES-3,TRES-3__2026-08-10,0.019534791963451426,0.612385633535095,0.9957761307656144,2461262.850634648
TRES-3,TRES-3__2026-08-10,0.021065909825665585,0.660383819736575,1.0021381706044792,2461262.8526345724
TRES-3,TRES-3__2026-08-10,0.022597027687879745,0.7083820059380551,1.014097571587097,2461262.854634497
TRES-3,TRES-3__2026-08-10,0.024128145550093905,0.7563801921395351,0.9790232520005581,2461262.8566344213
TRES-3,TRES-3__2026-08-10,0.025659263412308064,0.8043783783410152,1.0,2461262.8586343457
TRES-3,TRES-3__2026-08-10,0.02795594002782309,0.8763756520692845,0.9817931251995695,2461262.861634232
TRES-3,TRES-3__2026-08-10,0.02948705789003725,0.9243738382707647,0.9997381119796389,2461262.8636341565
TRES-3,TRES-3__2026-08-10,0.031018175395729486,0.9723720132958317,1.0066357261570376,2461262.8656340805
TRES-3,TRES-3__2026-08-10,0.032549293257943646,1.0203701994973118,1.028849822531322,2461262.867634005
TRES-3,TRES-3__2026-08-10,0.034080411120157805,1.0683683856987918,0.984309686874842,2461262.8696339293
TRES-3,TRES-3__2026-08-10,0.03561152862585004,1.1163665607238589,0.9674357840763443,2461262.8716338533
TRES-3,TRES-3__2026-08-10,0.0371426464880642,1.164364746925339,0.9593847065491731,2461262.8736337777
TRES-3,TRES-3__2026-08-10,0.03867376435027836,1.212362933126819,1.0050095409995212,2461262.875633702
TRES-3,TRES-3__2026-08-10,0.0402048818559706,1.2603611081518862,1.0140605050431963,2461262.877633626
TRES-3,TRES-3__2026-08-10,0.04403267633279029,1.3803565680531242,0.9578980157316436,2461262.882633437
TRES-3,TRES-3__2026-08-10,0.047094911700696684,1.4763529292796713,1.0050807219942972,2461262.8866332853
TRES-3,TRES-3__2026-08-10,0.04786047045399755,1.5003520168064606,1.0190409739675845,2461262.8876332473
TRES-3,TRES-3__2026-08-10,0.050922705821903946,1.5963483780330077,0.9800835055485351,2461262.8916330957
TRES-3,TRES-3__2026-08-10,0.05398494118890085,1.6923447392310433,1.0278975758461315,2461262.895632944
TRES-3,TRES-3__2026-08-10,0.05781273531010811,1.81234018798438,0.9772064166049965,2461262.9006327544
TRES-3,TRES-3__2026-08-10,0.060874970678014506,1.9083365492109268,0.9867080662130543,2461262.904632603
TRES-3,TRES-3__2026-08-10,0.06164052943040588,1.932335636709205,0.9852688343471914,2461262.905632565
TRES-3,TRES-3__2026-08-10,0.06546832355161314,2.052331085462541,0.9988816485428491,2461262.910632375
TRES-3,TRES-3__2026-08-10,0.06699944105730538,2.100329260487608,0.9958453389302845,2461262.912632299
TRES-3,TRES-3__2026-08-10,0.07006167642521177,2.196325621714155,0.9690282288281514,2461262.9166321475
TRES-3,TRES-3__2026-08-14,-0.052202355947883916,-1.6364634381046816,0.9881670221527498,2461266.6754900333
TRES-3,TRES-3__2026-08-14,-0.04990568147150043,-1.5644662314348907,0.9809082852314296,2461266.678489917
TRES-3,TRES-3__2026-08-14,-0.04760900735254836,-1.492469035970024,1.0,2461266.6814898
TRES-3,TRES-3__2026-08-14,-0.04684344931229134,-1.468469970796061,0.9910323398387896,2461266.682489761
TRES-3,TRES-3__2026-08-14,-0.046077891272943816,-1.444470905650609,0.9506068385245114,2461266.683489722
TRES-3,TRES-3__2026-08-14,-0.04378121715308225,-1.372473710157231,0.9535044438146324,2461266.6864896053
TRES-3,TRES-3__2026-08-14,-0.04225010107347771,-1.3244755798378163,1.0083220645782345,2461266.6884895274
TRES-3,TRES-3__2026-08-14,-0.040718984993873164,-1.2764774495184015,1.002258912073599,2461266.6904894495
TRES-3,TRES-3__2026-08-14,-0.03918786891426862,-1.2284793191989865,0.9953132555692955,2461266.6924893716
TRES-3,TRES-3__2026-08-14,-0.037656752834664076,-1.1804811888795717,1.0006674106320903,2461266.6944892937
TRES-3,TRES-3__2026-08-14,-0.036125637111581455,-1.1324830697365698,0.9996452086229692,2461266.6964892154
TRES-3,TRES-3__2026-08-14,-0.034594521031067416,-1.0844849393886438,0.9994364103261224,2461266.6984891375
TRES-3,TRES-3__2026-08-14,-0.03306340495146287,-1.036486809069229,1.0023739110968342,2461266.7004890596
TRES-3,TRES-3__2026-08-14,-0.03153228922838025,-0.9884886899262271,0.9961558243848467,2461266.702488981
TRES-3,TRES-3__2026-08-14,-0.030001173148775706,-0.9404905596068122,1.0084564590106269,2461266.7044889033
TRES-3,TRES-3__2026-08-14,-0.028470057425693085,-0.8924924404638104,0.9974838392239432,2461266.706488825
TRES-3,TRES-3__2026-08-14,-0.026938941702610464,-0.8444943213208085,1.006106210179692,2461266.7084887465
TRES-3,TRES-3__2026-08-14,-0.024642267939270823,-0.7724971370038437,0.998990778029533,2461266.711488629
TRES-3,TRES-3__2026-08-14,-0.02311115185966628,-0.7244990066844288,1.0265447401623744,2461266.7134885513
TRES-3,TRES-3__2026-08-14,-0.021580036136583658,-0.676500887541427,1.019620018699414,2461266.715488473
TRES-3,TRES-3__2026-08-14,-0.020048920413501037,-0.6285027683984252,1.0137536991804332,2461266.7174883946
TRES-3,TRES-3__2026-08-14,-0.018517804690418416,-0.5805046492554234,1.0014359217273767,2461266.719488316
TRES-3,TRES-3__2026-08-14,-0.016986688967335795,-0.5325065301124217,0.9927628499453033,2461266.721488238
TRES-3,TRES-3__2026-08-14,-0.015455573244253173,-0.48450841096941977,0.9996502606400542,2461266.7234881595
TRES-3,TRES-3__2026-08-14,-0.013924457521170552,-0.436510291826418,1.0193483848514682,2461266.725488081
TRES-3,TRES-3__2026-08-14,-0.012393341798087931,-0.3885121726834162,1.0139336604083162,2461266.7274880027
TRES-3,TRES-3__2026-08-14,-0.010862226431527233,-0.3405140647168274,1.003118233741205,2461266.729487924
TRES-3,TRES-3__2026-08-14,-0.009331110707535117,-0.29251594554531435,0.9548390959955471,2461266.7314878455
TRES-3,TRES-3__2026-08-14,-0.007799994984452496,-0.2445178264023125,1.0308862216232042,2461266.733487767
TRES-3,TRES-3__2026-08-14,-0.0055033215785442735,-0.1725206532902719,0.9811790893045427,2461266.7364876494
TRES-3,TRES-3__2026-08-14,-0.0039722062119835755,-0.12452254532368315,1.0360260772673502,2461266.7384875705
TRES-3,TRES-3__2026-08-14,-0.0024410904889009544,-0.07652442618068132,1.0567169606583635,2461266.740487492
TRES-3,TRES-3__2026-08-14,-0.0009099751214307616,-0.028526318185581306,1.0505703438861975,2461266.7424874133
TRES-3,TRES-3__2026-08-14,0.0006211402451299364,0.019471789781007463,1.001488865090615,2461266.7444873345
TRES-3,TRES-3__2026-08-14,0.0021522559682125575,0.06746990892400928,0.9953480129618654,2461266.746487256
TRES-3,TRES-3__2026-08-14,0.0036833713347732555,0.11546801689059805,0.9959190670117878,2461266.7484871773
TRES-3,TRES-3__2026-08-14,0.0052144867013339535,0.16346612485718684,0.9959072641863593,2461266.7504870985
TRES-3,TRES-3__2026-08-14,0.0067456020678946516,0.21146423282377558,0.9955746548738613,2461266.7524870196
TRES-3,TRES-3__2026-08-14,0.00827671743445535,0.25946234079036434,1.0114056600455343,2461266.754486941
TRES-3,TRES-3__2026-08-14,0.00980783315753797,0.3074604599333662,0.8327672909293882,2461266.7564868624
TRES-3,TRES-3__2026-08-14,0.011338948524098669,0.35545856789995495,1.9670921312026592,2461266.7584867836
TRES-3,TRES-3__2026-08-14,0.01363562121787254,0.42745571868768073,1.2708624364277308,2461266.761486665
TRES-3,TRES-3__2026-08-14,0.015166736584433238,0.4754538266542695,0.9179504535350477,2461266.763486586
TRES-3,TRES-3__2026-08-14,0.016697851950993936,0.5234519346208583,0.703356937826885,2461266.765486507
TRES-3,TRES-3__2026-08-14,0.018228967317554634,0.571450042587447,0.943974737547232,2461266.7674864284
TRES-3,TRES-3__2026-08-14,0.0228223130616243,0.7154443553393115,1.015552913855648,2461266.7734861914
TRES-3,TRES-3__2026-08-14,0.024353428428184998,0.7634424633059003,0.9656297675802157,2461266.7754861126
TRES-3,TRES-3__2026-08-14,0.025884543438223773,0.811440560096076,1.1223976875298078,2461266.7774860333
TRES-3,TRES-3__2026-08-14,0.02741565880478447,0.8594386680626648,1.0490265193689445,2461266.7794859544
TRES-3,TRES-3__2026-08-27,-0.051743769158747455,-1.6220874487457173,1.0027518013477965,2461279.737947133
TRES-3,TRES-3__2026-08-27,-0.05021266199128149,-1.5740895978081173,1.0230370728591425,2461279.7399470434
TRES-3,TRES-3__2026-08-27,-0.04868155482381553,-1.5260917468705173,1.0117113079364068,2461279.741946954
TRES-3,TRES-3__2026-08-27,-0.04715044730073714,-1.4780938847850158,1.0008182857766958,2461279.7439468647
TRES-3,TRES-3__2026-08-27,-0.04561934013327118,-1.4300960338474158,1.0031941554378756,2461279.745946775
TRES-3,TRES-3__2026-08-27,-0.04408823296671471,-1.3820981829383268,0.9993675962620465,2461279.7479466856
TRES-3,TRES-3__2026-08-27,-0.04255712579924875,-1.334100332000727,1.0016340057961859,2461279.749946596
TRES-3,TRES-3__2026-08-27,-0.041026018632692285,-1.2861024810916382,0.9911640126518299,2461279.7519465066
TRES-3,TRES-3__2026-08-27,-0.03949491146522632,-1.2381046301540382,0.993143646088822,2461279.753946417
TRES-3,TRES-3__2026-08-27,-0.037963804298669857,-1.1901067792449496,0.9999787014643443,2461279.7559463275
TRES-3,TRES-3__2026-08-27,-0.036432697131203895,-1.1421089283073496,1.005016140109022,2461279.757946238
TRES-3,TRES-3__2026-08-27,-0.034136036202653486,-1.0701121463412544,0.9644795137182226,2461279.760946104
TRES-3,TRES-3__2026-08-27,-0.03260492939170945,-1.0221143065800675,0.9840162989428787,2461279.762946014
TRES-3,TRES-3__2026-08-27,-0.03107382222515298,-0.9741164556709787,0.9843239705834584,2461279.7649459243
TRES-3,TRES-3__2026-08-27,-0.02954271505768702,-0.9261186047333787,1.0020859627513892,2461279.7669458347
TRES-3,TRES-3__2026-08-27,-0.028011607891130552,-0.87812075382429,0.9989551833262895,2461279.768945745
TRES-3,TRES-3__2026-08-27,-0.026480501080186514,-0.8301229140631031,0.9895243123128643,2461279.770945655
TRES-3,TRES-3__2026-08-27,-0.024949393912720552,-0.7821250631255031,0.9835753850831266,2461279.7729455656
TRES-3,TRES-3__2026-08-27,-0.023418286746164085,-0.7341272122164143,1.0117754792549924,2461279.774945476
TRES-3,TRES-3__2026-08-27,-0.021887179935220047,-0.6861293724552274,0.9992517997745667,2461279.776945386
TRES-3,TRES-3__2026-08-27,-0.02035607276866358,-0.6381315215461387,1.0062339937668565,2461279.7789452965
TRES-3,TRES-3__2026-08-27,-0.01882496595771954,-0.5901336817849517,0.99846172470083,2461279.7809452065
TRES-3,TRES-3__2026-08-27,-0.017293858791163075,-0.542135830875863,0.9917010951200758,2461279.782945117
TRES-3,TRES-3__2026-08-27,-0.014997198218225094,-0.4701390600576696,1.000021298535656,2461279.7859449824
TRES-3,TRES-3__2026-08-27,-0.01346609140819055,-0.4221412203249939,1.0091880059523122,2461279.7879448924
TRES-3,TRES-3__2026-08-27,-0.011934984597246512,-0.374143380563807,0.9895957439921942,2461279.7899448024
TRES-3,TRES-3__2026-08-27,-0.010403877430690045,-0.32614552965471827,0.9903412809178418,2461279.791944713
TRES-3,TRES-3__2026-08-27,-0.008872770619746007,-0.27814768989353134,1.009752674743748,2461279.793944623
TRES-3,TRES-3__2026-08-27,-0.007341663808801968,-0.2301498501323444,1.0256679870039196,2461279.795944533
TRES-3,TRES-3__2026-08-27,-0.005810556642245501,-0.18215199922325567,0.9970469360881532,2461279.7979444433
TRES-3,TRES-3__2026-08-27,-0.004279449831301463,-0.13415415946206874,1.0025013027258238,2461279.7999443533
TRES-3,TRES-3__2026-08-27,-0.002748343021266919,-0.08615631972939307,1.0164124550198084,2461279.8019442633
TRES-3,TRES-3__2026-08-27,-0.0012172362103228807,-0.03815847996820613,0.9999611644051903,2461279.8039441733
TRES-3,TRES-3__2026-08-27,0.0003138705997116631,0.009839359764469546,1.0036795541447774,2461279.8059440833
TRES-3,TRES-3__2026-08-27,0.0018449774106557015,0.05783719952565648,1.005898625372039,2461279.8079439932
TRES-3,TRES-3__2026-08-27,0.004141637982684188,0.12983397031533866,1.0026606119722856,2461279.8109438587
TRES-3,TRES-3__2026-08-27,0.005672744793628226,0.1778318100765256,0.9995711581332729,2461279.8129437687
TRES-3,TRES-3__2026-08-27,0.00720385160366277,0.22582964980920128,1.0277453885996357,2461279.8149436787
TRES-3,TRES-3__2026-08-27,0.008734958414606808,0.2738274895703882,0.9967430446781957,2461279.8169435887
TRES-3,TRES-3__2026-08-27,0.010266065225550847,0.32182532933157515,0.9952272777175982,2461279.8189434987
TRES-3,TRES-3__2026-08-27,0.01179717203558539,0.36982316906425083,1.0067021371069595,2461279.8209434086
TRES-3,TRES-3__2026-08-27,0.013328278846529429,0.41782100882543777,0.9968241114944518,2461279.8229433186
TRES-3,TRES-3__2026-08-27,0.01485938530004205,0.4658188373817004,1.0122333541696407,2461279.824943228
TRES-3,TRES-3__2026-08-27,0.016390492110986088,0.5138166771428873,0.99126292497977,2461279.826943138
TRES-3,TRES-3__2026-08-27,0.01792159892102063,0.5618145168755629,0.9598281894302503,2461279.828943048
TRES-3,TRES-3__2026-08-27,0.01945270573196467,0.6098123566367499,1.0131388549907325,2461279.830942958
TRES-3,TRES-3__2026-08-27,0.020983812541999214,0.6578101963694256,1.0302102089769867,2461279.832942868
TRES-3,TRES-3__2026-08-27,0.02328047275841527,0.729806956011206,1.0017418539555618,2461279.835942733
TRES-3,TRES-3__2026-08-27,0.024811579211927892,0.7778047845674687,0.9688912225341468,2461279.8379426426
TRES-3,TRES-3__2026-08-27,0.02634268602287193,0.8258026243286556,1.010341243053733,2461279.8399425526
TRES-3,TRES-3__2026-08-27,0.02787379283381597,0.8738004640898426,1.0137315379311533,2461279.8419424626
TRES-3,TRES-3__2026-08-27,0.029404899643850513,0.9217983038225182,1.0041675185297838,2461279.8439423726
TRES-3,TRES-3__2026-08-27,0.030936006098272628,0.969796132407292,0.9987110583201017,2461279.845942282
TRES-3,TRES-3__2026-08-27,0.03246711290830717,1.0177939721399678,1.0209138389451313,2461279.847942192
TRES-3,TRES-3__2026-08-27,0.03399821971925121,1.0657918119011547,0.9856945254374713,2461279.849942102
TRES-3,TRES-3__2026-08-27,0.035529326529285754,1.1137896516338304,1.0362675757896387,2461279.851942012
TRES-3,TRES-3__2026-08-27,0.03706043298370787,1.1617874802186041,1.015238707053606,2461279.8539419216
TRES-3,TRES-3__2026-08-27,0.03859153979465191,1.2097853199797912,0.996629672357698,2461279.8559418316
TRES-3,TRES-3__2026-08-27,0.04012264660468645,1.257783159712467,1.0194648764716272,2461279.8579417416
TRES-3,TRES-3__2026-08-27,0.042419306464580586,1.3297799081778343,0.9994358141586364,2461279.860941606
TRES-3,TRES-3__2026-08-27,0.04395041327461513,1.37777774791051,0.9964141090718591,2461279.862941516
TRES-3,TRES-3__2026-08-27,0.04548152008555917,1.4257755876716969,0.9961002217255513,2461279.864941426
TRES-3,TRES-3__2026-08-27,0.04701262653907179,1.4737734162279594,0.9634275025887209,2461279.8669413356
TRES-3,TRES-3__2026-08-27,0.04854373335001583,1.5217712559891465,0.9846169100399836,2461279.8689412456
TRES-3,TRES-3__2026-08-27,0.05007483980352845,1.5697690845454089,1.02060136959959,2461279.870941155
TRES-3,TRES-3__2026-08-27,0.05160594661447249,1.6177669243065957,1.0206051401867449,2461279.872941065
TRES-3,TRES-3__2026-08-27,0.053137053425416525,1.6657647640677826,1.0093537426003727,2461279.874940975
TRES-3,TRES-3__2026-08-27,0.054668159878929146,1.7137625926240456,0.9922821507021862,2461279.8769408846
TRES-3,TRES-3__2026-08-27,0.056199266689873184,1.7617604323852325,0.9505120114437616,2461279.8789407946
TRES-3,TRES-3__2026-08-27,0.05773037349990773,1.8097582721179082,0.9959747359621212,2461279.8809407046
TRES-3,TRES-3__2026-08-31,-0.048476519627001835,-1.5196642093194308,0.9992843364393219,2461283.660772198
TRES-3,TRES-3__2026-08-31,-0.04771096657805174,-1.4956653006152505,0.9985378012091477,2461283.6617721524
TRES-3,TRES-3__2026-08-31,-0.04694541352910164,-1.47166639191107,1.0942407285830174,2461283.662772107
TRES-3,TRES-3__2026-08-31,-0.04541430778863287,-1.4236685857076334,0.9611014898318749,2461283.6647720155
TRES-3,TRES-3__2026-08-31,-0.043883201690732676,-1.3756707682992726,0.9499327265096525,2461283.6667719246
TRES-3,TRES-3__2026-08-31,-0.042352095592832484,-1.3276729508909118,0.9912846910263677,2461283.6687718336
TRES-3,TRES-3__2026-08-31,-0.040820989495841786,-1.279675133511062,1.0212322749333076,2461283.6707717427
TRES-3,TRES-3__2026-08-31,-0.03928988375446352,-1.2316773272791144,1.046840959204828,2461283.6727716513
TRES-3,TRES-3__2026-08-31,-0.03775877765747282,-1.1836795098992647,0.957349630973609,2461283.6747715604
TRES-3,TRES-3__2026-08-31,-0.03622767155957263,-1.135681692490904,1.113315335296185,2461283.6767714694
TRES-3,TRES-3__2026-08-31,-0.03469656581819436,-1.0876838862589562,1.0041256709155228,2461283.678771378
TRES-3,TRES-3__2026-08-31,-0.033165460077725584,-1.0396860800555197,1.2469317924587038,2461283.6807712866
TRES-3,TRES-3__2026-08-31,-0.03163435397982539,-0.9916882626471587,1.2016697573476594,2461283.6827711957
TRES-3,TRES-3__2026-08-31,-0.026275483707649983,-0.8236959352756463,1.0201444957076433,2461283.689770876
TRES-3,TRES-3__2026-08-31,-0.024744377967181208,-0.7756981290722096,1.0594797743725355,2461283.6917707846
TRES-3,TRES-3__2026-08-31,-0.02321327222580294,-0.7277003228402619,1.0504331846868156,2461283.693770693
TRES-3,TRES-3__2026-08-31,-0.021682166485334164,-0.6797025166368253,1.027634995084677,2461283.6957706017
TRES-3,TRES-3__2026-08-31,-0.020151060743955895,-0.6317047104048775,0.9740003563433488,2461283.6977705103
TRES-3,TRES-3__2026-08-31,-0.018619955002577626,-0.5837069041729298,1.0412000740539789,2461283.699770419
TRES-3,TRES-3__2026-08-31,-0.01708884926210885,-0.5357090979694932,0.9835139038381592,2461283.7017703275
TRES-3,TRES-3__2026-08-31,-0.015557743520730583,-0.4877112917375454,0.9700671456808098,2461283.703770236
TRES-3,TRES-3__2026-08-31,-0.014026637779352313,-0.43971348550559763,1.013880534571837,2461283.7057701447
TRES-3,TRES-3__2026-08-31,-0.012495532038883539,-0.3917156793021611,1.0259640257440517,2461283.7077700533
TRES-3,TRES-3__2026-08-31,-0.010198873605077097,-0.31971897554244594,1.1052351816122508,2461283.710769916
TRES-3,TRES-3__2026-08-31,-0.008667768221130245,-0.27172118051542243,1.0104014746546244,2461283.712769824
TRES-3,TRES-3__2026-08-31,-0.007136662479751976,-0.22372337428347466,0.9564606111291478,2461283.7147697327
TRES-3,TRES-3__2026-08-31,-0.00560555709489563,-0.17572557922793985,0.9380813320577797,2461283.716769641
TRES-3,TRES-3__2026-08-31,-0.004074451354426856,-0.12772777302450333,1.4702017040758935,2461283.7187695494
TRES-3,TRES-3__2026-08-31,-0.0025433459695705096,-0.0797299779689686,1.5141992574927197,2461283.7207694575
TRES-3,TRES-3__2026-08-31,-0.0010122405847141636,-0.03173218291343384,0.8919060535909074,2461283.7227693656
TRES-3,TRES-3__2026-08-31,0.0005188651557546109,0.016265623290002702,0.9427923922929159,2461283.7247692742
TRES-3,TRES-3__2026-08-31,0.002049970540610957,0.06426341834553745,0.9467811185487266,2461283.7267691824
TRES-3,TRES-3__2026-08-31,0.0035810759245578083,0.11226121337256095,0.9738351226765007,2461283.7287690905
TRES-3,TRES-3__2026-08-31,0.005112181309414154,0.1602590084280957,1.0131034084095778,2461283.7307689986
TRES-3,TRES-3__2026-08-31,0.0066432870507924235,0.20825681466004348,0.9873265922935367,2461283.732768907
TRES-3,TRES-3__2026-08-31,0.008939945127167448,0.2802535072148344,0.985468486685883,2461283.7357687694
TRES-3,TRES-3__2026-08-31,0.010471050512023794,0.32825130227036914,1.0054544050422565,2461283.7377686775
TRES-3,TRES-3__2026-08-31,0.012002155895970645,0.37624909729739264,0.9927174401994248,2461283.7397685857
TRES-3,TRES-3__2026-08-31,0.013533261280826991,0.4242468923529274,1.0144921291303013,2461283.741768494
TRES-3,TRES-3__2026-08-31,0.015064366665683337,0.4722446874084621,1.0127201935456795,2461283.743768402
TRES-3,TRES-3__2026-08-31,0.016595471693108266,0.5202424712590725,1.030578499096321,2461283.7457683096
TRES-3,TRES-3__2026-08-31,0.018126577077964612,0.5682402663146073,1.0072085849319372,2461283.7477682177
TRES-3,TRES-3__2026-08-31,0.019657682462820958,0.616238061370142,1.029861555513046,2461283.749768126
TRES-3,TRES-3__2026-08-31,0.02118878784676781,0.6642358563971655,1.0498111297454487,2461283.751768034
TRES-3,TRES-3__2026-08-31,0.022719892875102232,0.7122336402762872,0.9941481005356577,2461283.7537679416
TRES-3,TRES-3__2026-08-31,0.02425099825995858,0.760231435331822,0.9514677989888465,2461283.7557678497
TRES-3,TRES-3__2026-08-31,0.02578210364390543,0.8082292303588454,0.9932990507497381,2461283.757767758
TRES-3,TRES-3__2026-08-31,0.028078761364668026,0.8802259117657345,0.9937076365396414,2461283.7607676196
TRES-3,TRES-3__2026-08-31,0.029609866748614877,0.9282237067927581,0.9953091700796014,2461283.7627675277
TRES-3,TRES-3__2026-08-31,0.0311409717769493,0.9762214906718798,0.9849858579711535,2461283.7647674354
